gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,ContractType,InternetType,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,ChargesPerMonth,TenureBin,Contract_x_Internet,SeniorPartner
1,0,1,1,1.4245132614059675,1,1,-1.5265373247487721,-0.3867450720980681,0.44971572390930264,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-1.2917266133597454,1.233350787253018,1.1712962108933214,-0.2852099462931705
0,0,1,0,-0.1288355558092852,1,1,1.3121445636212612,0.3605724094786039,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1.4956422949935793,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,0,0,0.5660836518922752,1,0,1.5608863750355686,1.2404888394183953,0.44971572390930264,0.19313324484942065,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1.6387793623916258,0.41820741588426086,0.33270701965520133,-0.2852099462931705
1,0,0,0,0.5252060514392423,1,0,-1.5248566368338108,-0.5878922487377943,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.2972428416552633,0.41820741588426086,2.8484745933695614,-0.2852099462931705
0,1,0,0,-1.1916531675881423,1,1,0.66507971636107,-0.9060854143837628,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.09602780652701279,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,1,0.9748596564226049,1,1,0.3104545663041861,0.8780517138925352,0.44971572390930264,-1.1945648848093802,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0.5158798829786985,1.233350787253018,-0.5058821715829188,-0.2852099462931705
1,0,0,0,-1.1916531675881423,1,0,-0.6693864881183891,-0.9532538623478531,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.0710611177647977,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,0,1.6697788641241653,1,1,1.2835728690669153,2.3593492389649104,1.670990970641127,0.19313324484942065,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,1.445745417762831,1.233350787253018,1.1712962108933214,-0.2852099462931705
0,0,0,0,-1.2325307680411752,1,0,0.46339716656568575,-0.9538963635178666,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.6508762138335282,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,1,1,0.23906284826801147,0,0,-0.8593042225090426,-0.34717586211034357,-0.7715595228225218,-1.1945648848093802,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.7051033932161505,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,0,0,1.2610028595938356,1,0,0.12221751982849433,0.8885089743148232,1.670990970641127,-1.1945648848093802,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.25320068923879335,1.233350787253018,-0.5058821715829188,-0.2852099462931705
0,0,1,1,-0.8237547635108456,1,0,-1.5080497576841954,-0.8995053161943147,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.4046325646560927,-1.2120793268532535,2.8484745933695614,-0.2852099462931705
1,0,0,0,1.4245132614059675,1,0,-1.560151083048003,-0.43934154718813423,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-1.34999801342008,1.233350787253018,2.8484745933695614,-0.2852099462931705
0,1,1,0,-0.21059075671535113,1,0,-0.17022217737481296,-0.28133056979034504,0.44971572390930264,-1.1945648848093802,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,-0.013183113636611855,0.41820741588426086,-0.5058821715829188,3.506189082803194
1,0,0,0,-0.9872651653229775,1,0,-1.5551090193031183,-0.932162099801205,0.44971572390930264,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-1.4303973271933001,-1.2120793268532535,1.1712962108933214,-0.2852099462931705
1,0,1,0,-0.8646323639638785,1,1,1.1457564600400691,-0.5500733005580374,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,1.0037747110052286,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,1,1.6697788641241653,1,0,1.4012210231142228,2.3681227032175074,1.670990970641127,0.19313324484942065,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,1.4546665888191421,1.233350787253018,1.1712962108933214,-0.2852099462931705
1,0,0,0,-1.2325307680411752,1,1,0.13566302314818632,-0.958216630005888,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8112207466448738,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,1,-1.1098979666820763,1,0,-0.5198052636868126,-0.8929473732176259,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5309878400699682,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-0.7828771630578126,1,0,-1.5483862676432723,-0.8735394068406679,0.44971572390930264,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-1.2990223391660163,-1.2120793268532535,1.1712962108933214,-0.2852099462931705
1,0,0,0,-1.2325307680411752,1,0,-0.5987975956900046,-0.967898457981608,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.1705569560733762,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,0,0.6069612523453082,1,1,1.4499609726481075,1.1618156789108869,1.670990970641127,0.19313324484942065,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.4379765406684468,0.41820741588426086,1.1712962108933214,-0.2852099462931705
1,0,0,0,-0.2923459576214171,1,1,-0.49291425704742786,-0.4265801446389017,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.28877714476273786,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,0,0,1,-0.8237547635108456,1,1,0.4112958412018783,-0.6117091024538099,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.3756028893775642,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,1,1,-0.4558563594335489,1,0,-1.5366214522385415,-0.8119036049448954,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.3326243605437447,-0.3969359554844963,2.8484745933695614,-0.2852099462931705
1,0,0,1,0.07555244645587961,1,1,0.9928138597785695,0.46208759434072805,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.2092171055610732,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-0.7419995626047797,1,1,0.6281045822319165,-0.5200751424822373,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.5279204065048252,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
0,0,1,0,0.729594053704407,1,1,-1.5332600764086184,-0.557849780236476,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-1.3188304235428217,1.233350787253018,2.8484745933695614,-0.2852099462931705
1,0,0,0,-0.7011219621517467,1,0,-1.5517476434731952,-0.8560367887609913,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-1.300422322989642,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,1,1,0,-0.2923459576214171,1,1,0.43986753575622417,-0.20385379077182736,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.37253304533057774,-0.3969359554844963,-0.5058821715829188,3.506189082803194
1,0,1,1,-1.1098979666820763,1,0,1.1894543458290694,-0.8181513749429572,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.5794186066399853,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,0,1,0.729594053704407,1,1,1.1709667787644922,1.2572381802642627,0.44971572390930264,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,1.3758128985294436,1.233350787253018,0.33270701965520133,-0.2852099462931705
1,0,0,0,-1.1098979666820763,1,0,-1.5719158984527337,-0.956599299474475,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.4759516201048315,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,0,1.6289012636711322,1,0,-1.3853595398920033,-0.22738262672197482,1.670990970641127,1.5808313745082214,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,-1.1737775513905273,1.233350787253018,2.8484745933695614,-0.2852099462931705
1,0,0,0,1.0566148573286707,1,0,-1.5164531972590032,-0.4903871573850644,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-1.3208072972523894,1.233350787253018,2.8484745933695614,-0.2852099462931705
1,0,0,0,-0.4967339598865819,1,1,0.6381887097216855,-0.2571592326701841,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.7576066079744398,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,0,0,0,-0.4967339598865819,1,1,0.2717987442600706,-0.35794329551125853,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.383551592713511,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,0,0,0,-0.6602443616987137,1,0,0.6566762767862624,-0.44862458133419053,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.5485214485867224,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
0,1,1,0,0.77047165415744,1,0,1.4449189089032226,1.4177526967038283,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1.5440461566312804,1.233350787253018,-0.5058821715829188,3.506189082803194
0,0,0,0,-0.5376115603396149,1,1,0.8146609407926468,-0.3123700228658222,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.6848954474949953,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,0,1,1,0.1981852478149785,0,0,-0.17022217737481296,0.0009933063986660084,0.44971572390930264,-1.1945648848093802,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.02728226416206573,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,1,0,0.27994044872104445,1,0,0.10877201650880185,0.19369934697718094,0.44971572390930264,-1.1945648848093802,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,0.2921942145844434,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
0,0,1,1,1.6697788641241653,1,0,1.355842449410261,2.40388121661067,1.670990970641127,0.19313324484942065,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,1.4910271193365305,1.233350787253018,1.1712962108933214,-0.2852099462931705
1,1,0,0,-1.1916531675881423,0,1,-1.3887209157219262,-0.9680978548964396,-0.7715595228225218,-1.1945648848093802,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.4383460305292473,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,0,0.6887164532513741,1,0,0.3154966300490709,0.6825319612936167,0.44971572390930264,0.19313324484942065,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.5732632560763854,0.41820741588426086,0.33270701965520133,-0.2852099462931705
0,0,0,0,-1.2325307680411752,1,1,-0.5265280153466586,-0.9669457838329674,-0.7715595228225218,-1.1945648848093802,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.135198930889336,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,1,1,1.5471460627650664,1,1,1.3642458889850688,2.2285670180480364,1.670990970641127,0.19313324484942065,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,1.4529850188779725,1.233350787253018,1.1712962108933214,-0.2852099462931705
0,0,0,0,-0.7828771630578126,1,1,-0.6979581826727352,-0.7568035908130529,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6324698000078469,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,1,-1.1098979666820763,1,1,-1.5399828280684644,-0.952411964263008,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-1.4137872781533558,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,0,1,-1.2325307680411752,1,1,0.15751196604268647,-0.95792861224002,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.8005311111241173,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,0,0.6069612523453082,1,1,-1.3887209157219262,-0.5167297053556156,0.44971572390930264,1.5808313745082214,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-1.2130180778554969,0.41820741588426086,1.1712962108933214,-0.2852099462931705
1,0,0,1,1.4245132614059675,1,0,-1.5198145730889263,-0.38780852231050417,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.2929048051048577,1.233350787253018,2.8484745933695614,-0.2852099462931705
0,0,0,1,-0.8237547635108456,0,1,-0.9988013194508502,-0.8107515338814232,0.44971572390930264,-1.1945648848093802,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,-0.8556238480387847,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,0,1,-0.2923459576214171,0,0,-1.0088854469406192,-0.6210142918126254,1.670990970641127,-1.1945648848093802,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,-0.8660832452560172,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,0,1,1,1.5880236632180993,1,0,1.6466014586986069,2.4858111933937637,1.670990970641127,0.19313324484942065,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.6738705117536299,1.233350787253018,1.1712962108933214,-0.2852099462931705
1,0,1,0,1.3018804600468685,1,1,-1.5399828280684644,-0.4420001727192243,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-1.3245288215550401,1.233350787253018,2.8484745933695614,-0.2852099462931705
0,0,0,0,-1.0281427657760105,1,0,-1.538302140153503,-0.9407583223517297,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.4460206406467135,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,0,0,-0.7011219621517467,1,0,-1.5416635159834262,-0.8634144746097664,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.3369315396913022,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,0,1,1,1.5471460627650664,1,1,-1.3366195903581188,-0.1930863573709124,1.670990970641127,1.5808313745082214,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-1.1149708513654433,1.233350787253018,2.8484745933695614,-0.2852099462931705
0,0,0,0,-0.9872651653229775,1,1,-0.4071991733843896,-0.8099761014348552,-0.7715595228225218,-1.1945648848093802,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.296679252251543,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,1,0,-1.1507755671351094,1,1,0.4667585423956091,-0.8775938107755804,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.11096588693422381,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,0,1.0974924577817038,1,1,-0.1584573619700824,0.5523036206957193,0.44971572390930264,-1.1945648848093802,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.019797483696149903,1.233350787253018,-0.5058821715829188,-0.2852099462931705
0,0,0,1,-0.8237547635108456,0,0,-1.3635105969975032,-0.8468866858914895,-0.7715595228225218,-1.1945648848093802,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.0791468677099854,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,0,0,1.6697788641241653,1,0,1.6012228849946457,2.6284021427112303,1.670990970641127,0.19313324484942065,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.7193279968230324,1.233350787253018,1.1712962108933214,-0.2852099462931705
0,0,0,0,1.2610028595938356,1,1,-1.343342342017965,-0.29615240712617247,1.670990970641127,1.5808313745082214,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.142612499846344,1.233350787253018,2.8484745933695614,-0.2852099462931705
1,0,0,0,-1.1916531675881423,1,0,-1.5433442038983876,-0.9662811274501948,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.3933947426983744,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-0.006202754450186318,1,0,1.2970183723866073,0.4312696933928417,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1.3357514337162708,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,1,0,-1.2325307680411752,0,1,-1.4223346740211569,-0.9787545122335592,-0.7715595228225218,-1.1945648848093802,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.5734739872403471,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,0,0,-1.1098979666820763,1,0,-1.5483862676432723,-0.9369476257571671,0.44971572390930264,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-1.1842067983537266,-1.2120793268532535,1.1712962108933214,-0.2852099462931705
1,0,1,0,0.6478388527983411,1,1,0.9894524839486466,1.032739409376462,0.44971572390930264,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,1.1675952441782187,0.41820741588426086,0.33270701965520133,-0.2852099462931705
0,0,0,0,0.40257325008014333,1,1,0.4970109248649165,0.4571026714699341,0.44971572390930264,-1.1945648848093802,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0.5969135852138828,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
0,0,0,0,0.6478388527983411,0,0,-0.8021608334003505,-0.15821405248811374,1.670990970641127,-1.1945648848093802,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,-0.6741398757520972,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,0,0,-1.2325307680411752,0,1,-1.0189695744303884,-0.9734372611713791,-0.7715595228225218,-1.1945648848093802,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-1.3761268699340756,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,1,-0.9463875648699445,1,0,-1.5399828280684644,-0.9134187898070196,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.3345560651311341,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,1,0.11643004690891258,1,0,0.6381887097216855,0.2690270703580675,1.670990970641127,-1.1945648848093802,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.7092448173821827,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,1,1,0.48432845098620925,1,0,-1.3954436673817725,-0.5115010751444716,1.670990970641127,1.5808313745082214,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.1533264596570523,0.41820741588426086,2.8484745933695614,-0.2852099462931705
0,0,0,0,-1.1098979666820763,1,1,-0.5114018241120049,-0.8847277892840054,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.40896153920225703,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,1,0,0.8931044555165389,1,0,1.0751675676116847,1.2455180727147073,0.44971572390930264,0.19313324484942065,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,1.1126700086748451,1.233350787253018,0.33270701965520133,-0.2852099462931705
1,0,0,0,1.5471460627650664,1,0,0.836509883687147,1.8122041046665653,1.670990970641127,-1.1945648848093802,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,1.011467831314073,1.233350787253018,-0.5058821715829188,-0.2852099462931705
1,0,0,0,-1.1507755671351094,1,0,0.2936476871545708,-0.8927922867283121,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.17107603488265588,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,1,1.3427580604999014,1,0,0.00120798995126348,0.8134028030615275,0.44971572390930264,-1.1945648848093802,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0.09935909333624271,1.233350787253018,-0.5058821715829188,-0.2852099462931705
1,0,0,1,-0.8646323639638785,1,0,-1.3769561003171957,-0.8899342642823903,-0.7715595228225218,1.5808313745082214,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-1.2896380007206831,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,0,0,-0.2514683571683841,1,0,-1.5181338851739645,-0.749204352836687,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.2741009403779808,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,0,1,-1.2325307680411752,1,0,-0.5097211361970432,-0.9667242317053765,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.126976134334908,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,0,0,0.03467484600284665,1,0,0.7356686087894548,0.23665830451704548,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7981549620138962,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,0,0,0.1981852478149785,1,1,0.45163235116095524,0.2758951863133836,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0.5787874514449968,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-0.04708035490321928,1,1,-0.351736472190659,-0.3109299340364817,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3351473512936697,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-0.2514683571683841,1,0,0.28692493549472453,-0.16328759620994404,0.44971572390930264,-1.1945648848093802,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.3986688879174211,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,1,1,1,-0.08795795535625225,1,1,1.2835728690669153,0.32457018874509197,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1.291403150966056,0.41820741588426086,-0.5058821715829188,3.506189082803194
0,0,0,0,-1.2325307680411752,1,0,0.34406832460341685,-0.9554693836237617,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7092580693699668,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,0,1.0566148573286707,1,1,1.4667678517977227,1.7814526693569561,0.44971572390930264,0.19313324484942065,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1.586716855451588,1.233350787253018,0.33270701965520133,-0.2852099462931705
1,0,0,0,-0.2514683571683841,1,0,-1.5416635159834262,-0.7628076534707647,0.44971572390930264,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-1.312937841027356,0.41820741588426086,1.1712962108933214,-0.2852099462931705
1,1,1,0,0.03467484600284665,1,0,1.3642458889850688,0.57091399941335,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1.5500175778724108,0.41820741588426086,-0.5058821715829188,3.506189082803194
1,0,1,1,1.6289012636711322,1,0,0.7087776021500699,1.7863711265894728,1.670990970641127,-1.1945648848093802,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.9023186908917561,1.233350787253018,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-1.1098979666820763,0,0,-1.0340957656650422,-0.9289939043766559,-0.7715595228225218,-1.1945648848093802,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-1.066127439832141,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,0,0.9748596564226049,1,1,0.8197030045375316,1.1895761604980195,0.44971572390930264,-1.1945648848093802,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.9288111056637407,1.233350787253018,-0.5058821715829188,-0.2852099462931705
0,0,1,1,-0.5784891607926478,1,0,0.8768463936462234,-0.29149981244676476,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.9178506399390092,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,0,1,1,1.3018804600468685,1,0,-1.3819981640620802,-0.2914776572340057,1.670990970641127,1.5808313745082214,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.1499485722088412,1.233350787253018,2.8484745933695614,-0.2852099462931705
